,unique_id,time_bin,crime_count,hotspot,predicted
16429,31933,2017-03-29,0.0,0,1
16430,31933,2017-04-12,0.0,0,1
16431,31933,2017-04-26,1.0,0,1
16432,31933,2017-05-10,1.0,0,1
16433,31933,2017-05-24,0.0,0,1
16460,31953,2017-03-01,0.0,0,0
16461,31953,2017-03-15,0.0,0,0
16462,31953,2017-03-29,0.0,0,0
16463,31953,2017-04-12,0.0,0,0
16464,31953,2017-04-26,0.0,0,0
16465,31953,2017-05-10,0.0,0,0
16466,31953,2017-05-24,1.0,0,0
16493,31954,2017-03-01,0.0,0,0
16494,31954,2017-03-15,0.0,0,0
16495,31954,2017-03-29,0.0,0,0
16496,31954,2017-04-12,0.0,0,0
16497,31954,2017-04-26,0.0,0,0
16498,31954,2017-05-10,0.0,0,0
16499,31954,2017-05-24,0.0,0,0
16526,31955,2017-03-01,2.0,0,0
16527,31955,2017-03-15,0.0,0,0
16528,31955,2017-03-29,0.0,0,0
16529,31955,2017-04-12,1.0,0,0
16530,31955,2017-04-26,0.0,0,0
16531,31955,2017-05-10,0.0,0,0
16532,31955,2017-05-24,1.0,0,0
16559,31956,2017-03-01,0.0,0,0
16560,31956,2017-03-15,0.0,0,0
16561,31956,2017-03-29,0.0,0,0
16562,31956,2017-04-12,0.0,0,0
16563,31956,2017-04-26,0.0,0,0
16564,31956,2017-05-10,0.0,0,0
16565,31956,2017-05-24,0.0,0,0
16592,31957,2017-03-01,0.0,0,0
16593,31957,2017-03-15,1.0,0,0
16594,31957,2017-03-29,1.0,0,0
16595,31957,2017-04-12,0.0,0,0
16596,31957,2017-04-26,1.0,0,0
16597,31957,2017-05-10,0.0,0,0
16598,31957,2017-05-24,1.0,0,0
16625,31968,2017-03-01,0.0,0,0
16626,31968,2017-03-15,1.0,0,0
16627,31968,2017-03-29,0.0,0,0
16628,31968,2017-04-12,0.0,0,0
16629,31968,2017-04-26,0.0,0,0
16630,31968,2017-05-10,1.0,0,0
16631,31968,2017-05-24,0.0,0,0
16658,31969,2017-03-01,1.0,0,0
16659,31969,2017-03-15,1.0,0,0
16660,31969,2017-03-29,0.0,0,0
16661,31969,2017-04-12,0.0,0,0
16662,31969,2017-04-26,1.0,0,0
16663,31969,2017-05-10,1.0,0,0
16664,31969,2017-05-24,0.0,0,0
16691,31973,2017-03-01,0.0,0,0
16692,31973,2017-03-15,0.0,0,0
16693,31973,2017-03-29,0.0,0,0
16694,31973,2017-04-12,0.0,0,0
16695,31973,2017-04-26,0.0,0,0
16696,31973,2017-05-10,0.0,0,0
16697,31973,2017-05-24,0.0,0,0
16724,31974,2017-03-01,1.0,0,0
16725,31974,2017-03-15,0.0,0,0
16726,31974,2017-03-29,1.0,0,0
16727,31974,2017-04-12,0.0,0,0
16728,31974,2017-04-26,2.0,0,0
16729,31974,2017-05-10,0.0,0,0
16730,31974,2017-05-24,0.0,0,0
16757,32139,2017-03-01,0.0,0,0
16758,32139,2017-03-15,1.0,0,0
16759,32139,2017-03-29,1.0,0,0
16760,32139,2017-04-12,0.0,0,0
16761,32139,2017-04-26,0.0,0,0
16762,32139,2017-05-10,0.0,0,0
16763,32139,2017-05-24,0.0,0,0
16790,32142,2017-03-01,0.0,0,1
16791,32142,2017-03-15,2.0,0,1
16792,32142,2017-03-29,1.0,0,1
16793,32142,2017-04-12,0.0,0,1
16794,32142,2017-04-26,2.0,0,1
16795,32142,2017-05-10,2.0,0,1
16796,32142,2017-05-24,0.0,0,1
16823,32143,2017-03-01,0.0,0,0
16824,32143,2017-03-15,0.0,0,0
16825,32143,2017-03-29,0.0,0,0
16826,32143,2017-04-12,2.0,0,0
16827,32143,2017-04-26,0.0,0,0
16828,32143,2017-05-10,0.0,0,0
16829,32143,2017-05-24,0.0,0,0
16856,32144,2017-03-01,3.0,1,1
16857,32144,2017-03-15,3.0,1,1
16858,32144,2017-03-29,6.0,1,1
16859,32144,2017-04-12,0.0,0,1
16860,32144,2017-04-26,3.0,1,1
16861,32144,2017-05-10,3.0,1,1
16862,32144,2017-05-24,2.0,0,1
16889,32145,2017-03-01,1.0,0,1
16890,32145,2017-03-15,0.0,0,1
16891,32145,2017-03-29,0.0,0,1
16892,32145,2017-04-12,1.0,0,1
16893,32145,2017-04-26,1.0,0,1
16894,32145,2017-05-10,3.0,1,1
16895,32145,2017-05-24,0.0,0,1
16922,32149,2017-03-01,2.0,0,1
16923,32149,2017-03-15,2.0,0,1
16924,32149,2017-03-29,1.0,0,1
16925,32149,2017-04-12,2.0,0,1
16926,32149,2017-04-26,2.0,0,1
16927,32149,2017-05-10,2.0,0,1
16928,32149,2017-05-24,3.0,1,1
16955,32150,2017-03-01,0.0,0,0
16956,32150,2017-03-15,0.0,0,0
16957,32150,2017-03-29,0.0,0,0
16958,32150,2017-04-12,1.0,0,0
16959,32150,2017-04-26,0.0,0,0
16960,32150,2017-05-10,0.0,0,0
16961,32150,2017-05-24,0.0,0,0
16988,32153,2017-03-01,0.0,0,0
16989,32153,2017-03-15,0.0,0,0
16990,32153,2017-03-29,0.0,0,0
16991,32153,2017-04-12,1.0,0,0
16992,32153,2017-04-26,1.0,0,0
16993,32153,2017-05-10,2.0,0,0
16994,32153,2017-05-24,0.0,0,0
17021,32160,2017-03-01,0.0,0,0
17022,32160,2017-03-15,1.0,0,0
17023,32160,2017-03-29,0.0,0,0
17024,32160,2017-04-12,1.0,0,0
17025,32160,2017-04-26,0.0,0,0
17026,32160,2017-05-10,0.0,0,0
17027,32160,2017-05-24,0.0,0,0
17054,32162,2017-03-01,0.0,0,0
17055,32162,2017-03-15,1.0,0,0
17056,32162,2017-03-29,1.0,0,0
17057,32162,2017-04-12,1.0,0,0
17058,32162,2017-04-26,0.0,0,1
17059,32162,2017-05-10,2.0,0,0
17060,32162,2017-05-24,0.0,0,1
17087,32165,2017-03-01,0.0,0,0
17088,32165,2017-03-15,0.0,0,0
17089,32165,2017-03-29,0.0,0,0
17090,32165,2017-04-12,1.0,0,0
17091,32165,2017-04-26,1.0,0,0
17092,32165,2017-05-10,0.0,0,0
17093,32165,2017-05-24,0.0,0,0
17120,32170,2017-03-01,0.0,0,0
17121,32170,2017-03-15,0.0,0,0
17122,32170,2017-03-29,0.0,0,0
17123,32170,2017-04-12,0.0,0,0
17124,32170,2017-04-26,0.0,0,0
17125,32170,2017-05-10,0.0,0,0
17126,32170,2017-05-24,0.0,0,0
17153,32186,2017-03-01,0.0,0,0
17154,32186,2017-03-15,0.0,0,0
17155,32186,2017-03-29,1.0,0,0
17156,32186,2017-04-12,0.0,0,0
17157,32186,2017-04-26,0.0,0,0
17158,32186,2017-05-10,1.0,0,0
17159,32186,2017-05-24,0.0,0,0
17186,32187,2017-03-01,0.0,0,0
17187,32187,2017-03-15,1.0,0,0
17188,32187,2017-03-29,0.0,0,0
17189,32187,2017-04-12,0.0,0,0
17190,32187,2017-04-26,0.0,0,0
17191,32187,2017-05-10,0.0,0,0
17192,32187,2017-05-24,0.0,0,0
17219,32235,2017-03-01,0.0,0,0
17220,32235,2017-03-15,0.0,0,0
17221,32235,2017-03-29,0.0,0,0
17222,32235,2017-04-12,0.0,0,0
17223,32235,2017-04-26,0.0,0,0
17224,32235,2017-05-10,0.0,0,0
17225,32235,2017-05-24,0.0,0,0
17252,32248,2017-03-01,0.0,0,0
17253,32248,2017-03-15,2.0,0,0
17254,32248,2017-03-29,0.0,0,1
17255,32248,2017-04-12,0.0,0,0
17256,32248,2017-04-26,4.0,1,0
17257,32248,2017-05-10,1.0,0,1
17258,32248,2017-05-24,0.0,0,1
17285,32380,2017-03-01,0.0,0,0
17286,32380,2017-03-15,0.0,0,0
17287,32380,2017-03-29,0.0,0,0
17288,32380,2017-04-12,1.0,0,0
17289,32380,2017-04-26,0.0,0,0
17290,32380,2017-05-10,1.0,0,0
17291,32380,2017-05-24,0.0,0,0
17318,32381,2017-03-01,1.0,0,0
17319,32381,2017-03-15,0.0,0,0
17320,32381,2017-03-29,0.0,0,0
17321,32381,2017-04-12,0.0,0,0
17322,32381,2017-04-26,1.0,0,0
17323,32381,2017-05-10,0.0,0,0
17324,32381,2017-05-24,3.0,1,0
17351,32391,2017-03-01,0.0,0,0
17352,32391,2017-03-15,0.0,0,0
17353,32391,2017-03-29,0.0,0,0
17354,32391,2017-04-12,0.0,0,0
17355,32391,2017-04-26,1.0,0,0
17356,32391,2017-05-10,1.0,0,0
17357,32391,2017-05-24,0.0,0,0
17384,32397,2017-03-01,2.0,0,0
17385,32397,2017-03-15,0.0,0,1
17386,32397,2017-03-29,0.0,0,0
17387,32397,2017-04-12,0.0,0,0
17388,32397,2017-04-26,1.0,0,0
17389,32397,2017-05-10,1.0,0,0
17390,32397,2017-05-24,2.0,0,0
17417,32425,2017-03-01,0.0,0,0
17418,32425,2017-03-15,0.0,0,0
17419,32425,2017-03-29,0.0,0,0
17420,32425,2017-04-12,0.0,0,0
17421,32425,2017-04-26,0.0,0,0
17422,32425,2017-05-10,0.0,0,0
17423,32425,2017-05-24,0.0,0,0
17450,32426,2017-03-01,0.0,0,0
17451,32426,2017-03-15,1.0,0,0
17452,32426,2017-03-29,0.0,0,0
17453,32426,2017-04-12,0.0,0,0
17454,32426,2017-04-26,0.0,0,0
17455,32426,2017-05-10,0.0,0,0
17456,32426,2017-05-24,0.0,0,0
17483,32429,2017-03-01,0.0,0,0
17484,32429,2017-03-15,0.0,0,0
17485,32429,2017-03-29,0.0,0,0
17486,32429,2017-04-12,0.0,0,0
17487,32429,2017-04-26,0.0,0,0
17488,32429,2017-05-10,0.0,0,0
17489,32429,2017-05-24,0.0,0,0
17516,32436,2017-03-01,0.0,0,1
17517,32436,2017-03-15,0.0,0,1
17518,32436,2017-03-29,2.0,0,0
17519,32436,2017-04-12,2.0,0,1
17520,32436,2017-04-26,1.0,0,1
17521,32436,2017-05-10,0.0,0,1
17522,32436,2017-05-24,0.0,0,1
17549,32443,2017-03-01,1.0,0,0
17550,32443,2017-03-15,0.0,0,0
17551,32443,2017-03-29,0.0,0,0
17552,32443,2017-04-12,1.0,0,0
17553,32443,2017-04-26,1.0,0,0
17554,32443,2017-05-10,0.0,0,0
17555,32443,2017-05-24,1.0,0,0
17582,32460,2017-03-01,0.0,0,0
17583,32460,2017-03-15,1.0,0,0
17584,32460,2017-03-29,0.0,0,0
17585,32460,2017-04-12,2.0,0,0
17586,32460,2017-04-26,0.0,0,0
17587,32460,2017-05-10,0.0,0,0
17588,32460,2017-05-24,0.0,0,0
17615,32467,2017-03-01,1.0,0,0
17616,32467,2017-03-15,0.0,0,1
17617,32467,2017-03-29,1.0,0,0
17618,32467,2017-04-12,0.0,0,1
17619,32467,2017-04-26,0.0,0,0
17620,32467,2017-05-10,2.0,0,0
17621,32467,2017-05-24,0.0,0,1
17648,32611,2017-03-01,0.0,0,0
17649,32611,2017-03-15,0.0,0,0
17650,32611,2017-03-29,0.0,0,0
17651,32611,2017-04-12,0.0,0,0
17652,32611,2017-04-26,2.0,0,0
17653,32611,2017-05-10,0.0,0,0
17654,32611,2017-05-24,1.0,0,0
17681,32615,2017-03-01,0.0,0,0
17682,32615,2017-03-15,0.0,0,0
17683,32615,2017-03-29,0.0,0,0
17684,32615,2017-04-12,0.0,0,0
17685,32615,2017-04-26,0.0,0,0
17686,32615,2017-05-10,0.0,0,0
17687,32615,2017-05-24,0.0,0,0
17714,32627,2017-03-01,0.0,0,0
17715,32627,2017-03-15,1.0,0,0
17716,32627,2017-03-29,0.0,0,0
17717,32627,2017-04-12,0.0,0,0
17718,32627,2017-04-26,0.0,0,0
17719,32627,2017-05-10,0.0,0,0
17720,32627,2017-05-24,0.0,0,0
17747,32662,2017-03-01,0.0,0,0
17748,32662,2017-03-15,0.0,0,0
17749,32662,2017-03-29,0.0,0,0
17750,32662,2017-04-12,1.0,0,0
17751,32662,2017-04-26,0.0,0,0
17752,32662,2017-05-10,0.0,0,0
17753,32662,2017-05-24,0.0,0,0
17780,32674,2017-03-01,0.0,0,0
17781,32674,2017-03-15,0.0,0,0
17782,32674,2017-03-29,0.0,0,0
17783,32674,2017-04-12,0.0,0,0
17784,32674,2017-04-26,1.0,0,0
17785,32674,2017-05-10,3.0,1,0
17786,32674,2017-05-24,1.0,0,1
17813,32696,2017-03-01,1.0,0,1
17814,32696,2017-03-15,1.0,0,1
17815,32696,2017-03-29,2.0,0,1
17816,32696,2017-04-12,2.0,0,1
17817,32696,2017-04-26,2.0,0,1
17818,32696,2017-05-10,0.0,0,1
17819,32696,2017-05-24,1.0,0,1
17846,32832,2017-03-01,1.0,0,0
17847,32832,2017-03-15,0.0,0,1
17848,32832,2017-03-29,0.0,0,0
17849,32832,2017-04-12,0.0,0,0
17850,32832,2017-04-26,1.0,0,0
17851,32832,2017-05-10,0.0,0,0
17852,32832,2017-05-24,0.0,0,0
17879,32835,2017-03-01,0.0,0,0
17880,32835,2017-03-15,0.0,0,0
17881,32835,2017-03-29,0.0,0,0
17882,32835,2017-04-12,0.0,0,0
17883,32835,2017-04-26,0.0,0,0
17884,32835,2017-05-10,0.0,0,0
17885,32835,2017-05-24,0.0,0,0
17912,32858,2017-03-01,3.0,1,1
17913,32858,2017-03-15,0.0,0,1
17914,32858,2017-03-29,0.0,0,1
17915,32858,2017-04-12,0.0,0,1
17916,32858,2017-04-26,1.0,0,1
17917,32858,2017-05-10,0.0,0,1
17918,32858,2017-05-24,0.0,0,1
17945,32878,2017-03-01,0.0,0,0
17946,32878,2017-03-15,0.0,0,0
17947,32878,2017-03-29,1.0,0,0
17948,32878,2017-04-12,0.0,0,0
17949,32878,2017-04-26,0.0,0,0
17950,32878,2017-05-10,1.0,0,0
17951,32878,2017-05-24,0.0,0,0
17978,32891,2017-03-01,0.0,0,0
17979,32891,2017-03-15,0.0,0,0
17980,32891,2017-03-29,0.0,0,0
17981,32891,2017-04-12,0.0,0,0
17982,32891,2017-04-26,0.0,0,0
17983,32891,2017-05-10,0.0,0,0
17984,32891,2017-05-24,0.0,0,0
18011,32894,2017-03-01,0.0,0,0
18012,32894,2017-03-15,0.0,0,0
18013,32894,2017-03-29,0.0,0,0
18014,32894,2017-04-12,0.0,0,0
18015,32894,2017-04-26,2.0,0,0
18016,32894,2017-05-10,0.0,0,0
18017,32894,2017-05-24,0.0,0,0
18044,32897,2017-03-01,0.0,0,0
18045,32897,2017-03-15,0.0,0,0
18046,32897,2017-03-29,0.0,0,0
18047,32897,2017-04-12,0.0,0,0
18048,32897,2017-04-26,1.0,0,0
18049,32897,2017-05-10,0.0,0,0
18050,32897,2017-05-24,0.0,0,0
18077,33039,2017-03-01,0.0,0,0
18078,33039,2017-03-15,0.0,0,0
18079,33039,2017-03-29,1.0,0,0
18080,33039,2017-04-12,0.0,0,0
18081,33039,2017-04-26,0.0,0,0
18082,33039,2017-05-10,1.0,0,0
18083,33039,2017-05-24,0.0,0,0
18110,33064,2017-03-01,0.0,0,0
18111,33064,2017-03-15,0.0,0,0
18112,33064,2017-03-29,0.0,0,0
18113,33064,2017-04-12,0.0,0,0
18114,33064,2017-04-26,0.0,0,0
18115,33064,2017-05-10,0.0,0,0
18116,33064,2017-05-24,0.0,0,0
18143,33071,2017-03-01,0.0,0,0
18144,33071,2017-03-15,0.0,0,0
18145,33071,2017-03-29,2.0,0,0
18146,33071,2017-04-12,0.0,0,0
18147,33071,2017-04-26,0.0,0,0
18148,33071,2017-05-10,0.0,0,0
18149,33071,2017-05-24,0.0,0,0
18176,33119,2017-03-01,0.0,0,0
18177,33119,2017-03-15,0.0,0,0
18178,33119,2017-03-29,0.0,0,0
18179,33119,2017-04-12,0.0,0,0
18180,33119,2017-04-26,0.0,0,0
18181,33119,2017-05-10,0.0,0,0
18182,33119,2017-05-24,0.0,0,0
18209,33293,2017-03-01,0.0,0,0
18210,33293,2017-03-15,2.0,0,0
18211,33293,2017-03-29,0.0,0,0
18212,33293,2017-04-12,0.0,0,0
18213,33293,2017-04-26,0.0,0,0
18214,33293,2017-05-10,0.0,0,0
18215,33293,2017-05-24,0.0,0,0
18242,33294,2017-03-01,0.0,0,0
18243,33294,2017-03-15,0.0,0,0
18244,33294,2017-03-29,0.0,0,0
18245,33294,2017-04-12,0.0,0,0
18246,33294,2017-04-26,0.0,0,0
18247,33294,2017-05-10,0.0,0,0
18248,33294,2017-05-24,0.0,0,0
18275,33297,2017-03-01,0.0,0,0
18276,33297,2017-03-15,0.0,0,0
18277,33297,2017-03-29,0.0,0,0
18278,33297,2017-04-12,1.0,0,0
18279,33297,2017-04-26,0.0,0,0
18280,33297,2017-05-10,1.0,0,0
18281,33297,2017-05-24,0.0,0,0
18308,33301,2017-03-01,2.0,0,0
18309,33301,2017-03-15,0.0,0,0
18310,33301,2017-03-29,0.0,0,0
18311,33301,2017-04-12,0.0,0,0
18312,33301,2017-04-26,0.0,0,0
18313,33301,2017-05-10,3.0,1,0
18314,33301,2017-05-24,0.0,0,1
18341,33320,2017-03-01,2.0,0,0
18342,33320,2017-03-15,0.0,0,1
18343,33320,2017-03-29,1.0,0,0
18344,33320,2017-04-12,0.0,0,1
18345,33320,2017-04-26,2.0,0,0
18346,33320,2017-05-10,1.0,0,1
18347,33320,2017-05-24,1.0,0,1
18374,33342,2017-03-01,0.0,0,0
18375,33342,2017-03-15,0.0,0,0
18376,33342,2017-03-29,0.0,0,0
18377,33342,2017-04-12,0.0,0,0
18378,33342,2017-04-26,0.0,0,0
18379,33342,2017-05-10,0.0,0,0
18380,33342,2017-05-24,0.0,0,0
18407,33355,2017-03-01,0.0,0,0
18408,33355,2017-03-15,0.0,0,0
18409,33355,2017-03-29,0.0,0,0
18410,33355,2017-04-12,0.0,0,0
18411,33355,2017-04-26,0.0,0,0
18412,33355,2017-05-10,0.0,0,0
18413,33355,2017-05-24,0.0,0,0
18440,33518,2017-03-01,0.0,0,0
18441,33518,2017-03-15,0.0,0,0
18442,33518,2017-03-29,0.0,0,0
18443,33518,2017-04-12,0.0,0,0
18444,33518,2017-04-26,0.0,0,0
18445,33518,2017-05-10,0.0,0,0
18446,33518,2017-05-24,0.0,0,0
18473,33530,2017-03-01,1.0,0,0
18474,33530,2017-03-15,0.0,0,0
18475,33530,2017-03-29,0.0,0,0
18476,33530,2017-04-12,0.0,0,0
18477,33530,2017-04-26,1.0,0,0
18478,33530,2017-05-10,0.0,0,0
18479,33530,2017-05-24,0.0,0,0
18506,33531,2017-03-01,2.0,0,0
18507,33531,2017-03-15,0.0,0,1
18508,33531,2017-03-29,0.0,0,0
18509,33531,2017-04-12,0.0,0,0
18510,33531,2017-04-26,0.0,0,0
18511,33531,2017-05-10,1.0,0,0
18512,33531,2017-05-24,0.0,0,0
18539,33545,2017-03-01,0.0,0,1
18540,33545,2017-03-15,1.0,0,1
18541,33545,2017-03-29,0.0,0,1
18542,33545,2017-04-12,0.0,0,1
18543,33545,2017-04-26,0.0,0,0
18544,33545,2017-05-10,1.0,0,0
18545,33545,2017-05-24,0.0,0,0
18572,33573,2017-03-01,0.0,0,0
18573,33573,2017-03-15,0.0,0,0
18574,33573,2017-03-29,0.0,0,0
18575,33573,2017-04-12,0.0,0,0
18576,33573,2017-04-26,0.0,0,0
18577,33573,2017-05-10,0.0,0,0
18578,33573,2017-05-24,0.0,0,0
18605,33595,2017-03-01,0.0,0,0
18606,33595,2017-03-15,0.0,0,0
18607,33595,2017-03-29,0.0,0,0
18608,33595,2017-04-12,0.0,0,0
18609,33595,2017-04-26,0.0,0,0
18610,33595,2017-05-10,0.0,0,0
18611,33595,2017-05-24,0.0,0,0
18638,33638,2017-03-01,0.0,0,0
18639,33638,2017-03-15,0.0,0,0
18640,33638,2017-03-29,0.0,0,0
18641,33638,2017-04-12,0.0,0,0
18642,33638,2017-04-26,0.0,0,0
18643,33638,2017-05-10,0.0,0,0
18644,33638,2017-05-24,0.0,0,0
18671,33729,2017-03-01,1.0,0,0
18672,33729,2017-03-15,0.0,0,0
18673,33729,2017-03-29,0.0,0,0
18674,33729,2017-04-12,0.0,0,0
18675,33729,2017-04-26,0.0,0,0
18676,33729,2017-05-10,0.0,0,0
18677,33729,2017-05-24,0.0,0,0
18704,33758,2017-03-01,0.0,0,1
18705,33758,2017-03-15,3.0,1,1
18706,33758,2017-03-29,3.0,1,1
18707,33758,2017-04-12,1.0,0,1
18708,33758,2017-04-26,1.0,0,1
18709,33758,2017-05-10,0.0,0,1
18710,33758,2017-05-24,0.0,0,1
18737,33760,2017-03-01,0.0,0,0
18738,33760,2017-03-15,0.0,0,0
18739,33760,2017-03-29,0.0,0,0
18740,33760,2017-04-12,2.0,0,0
18741,33760,2017-04-26,0.0,0,0
18742,33760,2017-05-10,0.0,0,0
18743,33760,2017-05-24,0.0,0,0
18770,33761,2017-03-01,0.0,0,0
18771,33761,2017-03-15,0.0,0,0
18772,33761,2017-03-29,0.0,0,0
18773,33761,2017-04-12,0.0,0,0
18774,33761,2017-04-26,1.0,0,0
18775,33761,2017-05-10,0.0,0,0
18776,33761,2017-05-24,0.0,0,0
18803,33762,2017-03-01,1.0,0,1
18804,33762,2017-03-15,0.0,0,1
18805,33762,2017-03-29,0.0,0,0
18806,33762,2017-04-12,0.0,0,0
18807,33762,2017-04-26,0.0,0,0
18808,33762,2017-05-10,1.0,0,0
18809,33762,2017-05-24,1.0,0,0
18836,33766,2017-03-01,1.0,0,0
18837,33766,2017-03-15,0.0,0,0
18838,33766,2017-03-29,0.0,0,0
18839,33766,2017-04-12,1.0,0,0
18840,33766,2017-04-26,0.0,0,0
18841,33766,2017-05-10,0.0,0,0
18842,33766,2017-05-24,0.0,0,0
18869,33775,2017-03-01,0.0,0,0
18870,33775,2017-03-15,0.0,0,0
18871,33775,2017-03-29,0.0,0,0
18872,33775,2017-04-12,0.0,0,0
18873,33775,2017-04-26,0.0,0,0
18874,33775,2017-05-10,0.0,0,0
18875,33775,2017-05-24,0.0,0,0
18902,33776,2017-03-01,2.0,0,1
18903,33776,2017-03-15,1.0,0,1
18904,33776,2017-03-29,0.0,0,1
18905,33776,2017-04-12,1.0,0,1
18906,33776,2017-04-26,2.0,0,1
18907,33776,2017-05-10,0.0,0,1
18908,33776,2017-05-24,1.0,0,1
18935,33780,2017-03-01,0.0,0,0
18936,33780,2017-03-15,0.0,0,0
18937,33780,2017-03-29,0.0,0,0
18938,33780,2017-04-12,0.0,0,0
18939,33780,2017-04-26,1.0,0,0
18940,33780,2017-05-10,0.0,0,0
18941,33780,2017-05-24,1.0,0,0
18968,33783,2017-03-01,3.0,1,1
18969,33783,2017-03-15,0.0,0,1
18970,33783,2017-03-29,3.0,1,1
18971,33783,2017-04-12,1.0,0,1
18972,33783,2017-04-26,1.0,0,1
18973,33783,2017-05-10,3.0,1,1
18974,33783,2017-05-24,1.0,0,1
19001,33805,2017-03-01,1.0,0,0
19002,33805,2017-03-15,0.0,0,0
19003,33805,2017-03-29,0.0,0,0
19004,33805,2017-04-12,0.0,0,0
19005,33805,2017-04-26,0.0,0,0
19006,33805,2017-05-10,0.0,0,0
19007,33805,2017-05-24,0.0,0,0
19034,33952,2017-03-01,0.0,0,0
19035,33952,2017-03-15,0.0,0,0
19036,33952,2017-03-29,0.0,0,0
19037,33952,2017-04-12,1.0,0,0
19038,33952,2017-04-26,0.0,0,0
19039,33952,2017-05-10,0.0,0,0
19040,33952,2017-05-24,0.0,0,0
19067,33954,2017-03-01,0.0,0,0
19068,33954,2017-03-15,0.0,0,0
19069,33954,2017-03-29,0.0,0,0
19070,33954,2017-04-12,0.0,0,0
19071,33954,2017-04-26,0.0,0,0
19072,33954,2017-05-10,0.0,0,0
19073,33954,2017-05-24,0.0,0,0
19100,33989,2017-03-01,2.0,0,0
19101,33989,2017-03-15,1.0,0,1
19102,33989,2017-03-29,2.0,0,1
19103,33989,2017-04-12,0.0,0,1
19104,33989,2017-04-26,1.0,0,1
19105,33989,2017-05-10,0.0,0,1
19106,33989,2017-05-24,0.0,0,0
19133,34009,2017-03-01,2.0,0,1
19134,34009,2017-03-15,1.0,0,1
19135,34009,2017-03-29,4.0,1,1
19136,34009,2017-04-12,0.0,0,1
19137,34009,2017-04-26,2.0,0,1
19138,34009,2017-05-10,4.0,1,1
19139,34009,2017-05-24,0.0,0,1
19166,34012,2017-03-01,3.0,1,1
19167,34012,2017-03-15,0.0,0,1
19168,34012,2017-03-29,3.0,1,1
19169,34012,2017-04-12,0.0,0,1
19170,34012,2017-04-26,0.0,0,1
19171,34012,2017-05-10,1.0,0,1
19172,34012,2017-05-24,0.0,0,1
19199,34015,2017-03-01,4.0,1,0
19200,34015,2017-03-15,1.0,0,1
19201,34015,2017-03-29,2.0,0,1
19202,34015,2017-04-12,1.0,0,1
19203,34015,2017-04-26,2.0,0,1
19204,34015,2017-05-10,1.0,0,1
19205,34015,2017-05-24,1.0,0,1
19232,34151,2017-03-01,0.0,0,0
19233,34151,2017-03-15,0.0,0,0
19234,34151,2017-03-29,0.0,0,0
19235,34151,2017-04-12,0.0,0,0
19236,34151,2017-04-26,0.0,0,0
19237,34151,2017-05-10,0.0,0,0
19238,34151,2017-05-24,0.0,0,0
19265,34182,2017-03-01,0.0,0,0
19266,34182,2017-03-15,0.0,0,0
19267,34182,2017-03-29,0.0,0,0
19268,34182,2017-04-12,0.0,0,0
19269,34182,2017-04-26,0.0,0,0
19270,34182,2017-05-10,0.0,0,0
19271,34182,2017-05-24,0.0,0,0
19298,34224,2017-03-01,0.0,0,0
19299,34224,2017-03-15,0.0,0,0
19300,34224,2017-03-29,0.0,0,0
19301,34224,2017-04-12,0.0,0,0
19302,34224,2017-04-26,0.0,0,0
19303,34224,2017-05-10,0.0,0,0
19304,34224,2017-05-24,0.0,0,0
19331,34228,2017-03-01,0.0,0,0
19332,34228,2017-03-15,0.0,0,0
19333,34228,2017-03-29,0.0,0,0
19334,34228,2017-04-12,0.0,0,0
19335,34228,2017-04-26,0.0,0,0
19336,34228,2017-05-10,0.0,0,0
19337,34228,2017-05-24,0.0,0,0
19364,34243,2017-03-01,6.0,1,1
19365,34243,2017-03-15,1.0,0,1
19366,34243,2017-03-29,0.0,0,1
19367,34243,2017-04-12,2.0,0,1
19368,34243,2017-04-26,7.0,1,1
19369,34243,2017-05-10,1.0,0,1
19370,34243,2017-05-24,1.0,0,1
19397,34267,2017-03-01,0.0,0,0
19398,34267,2017-03-15,0.0,0,0
19399,34267,2017-03-29,0.0,0,0
19400,34267,2017-04-12,0.0,0,0
19401,34267,2017-04-26,0.0,0,0
19402,34267,2017-05-10,0.0,0,0
19403,34267,2017-05-24,0.0,0,0
19430,34268,2017-03-01,0.0,0,0
19431,34268,2017-03-15,0.0,0,0
19432,34268,2017-03-29,0.0,0,0
19433,34268,2017-04-12,0.0,0,0
19434,34268,2017-04-26,0.0,0,0
19435,34268,2017-05-10,0.0,0,0
19436,34268,2017-05-24,0.0,0,0
19463,34283,2017-03-01,0.0,0,0
19464,34283,2017-03-15,0.0,0,0
19465,34283,2017-03-29,0.0,0,0
19466,34283,2017-04-12,1.0,0,0
19467,34283,2017-04-26,0.0,0,0
19468,34283,2017-05-10,1.0,0,0
19469,34283,2017-05-24,1.0,0,0
19496,34370,2017-03-01,0.0,0,0
19497,34370,2017-03-15,0.0,0,0
19498,34370,2017-03-29,0.0,0,0
19499,34370,2017-04-12,0.0,0,0
19500,34370,2017-04-26,0.0,0,0
19501,34370,2017-05-10,0.0,0,0
19502,34370,2017-05-24,1.0,0,0
19529,34416,2017-03-01,0.0,0,0
19530,34416,2017-03-15,0.0,0,0
19531,34416,2017-03-29,0.0,0,0
19532,34416,2017-04-12,0.0,0,0
19533,34416,2017-04-26,0.0,0,0
19534,34416,2017-05-10,0.0,0,0
19535,34416,2017-05-24,0.0,0,0
19562,34451,2017-03-01,0.0,0,0
19563,34451,2017-03-15,0.0,0,0
