,unique_id,x_index,y_index,time_bin,crime_count,neighbor_1_1,neighbor_2_1,neighbor_3_1,neighbor_1_2,neighbor_3_2,neighbor_1_3,neighbor_2_3,neighbor_3_3,hotspot
78287,4348,61,54,2012-08-02,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0
78288,4349,61,55,2012-08-02,1.0,1.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,0
78289,4350,61,56,2012-08-02,3.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
78317,4386,61,92,2012-08-02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
78355,4456,62,46,2012-08-02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
78358,4459,62,49,2012-08-02,0.0,0.0,0.0,3.0,1.0,4.0,0.0,1.0,2.0,0
78359,4460,62,50,2012-08-02,4.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,4.0,0
78360,4461,62,51,2012-08-02,0.0,3.0,0.0,0.0,4.0,0.0,2.0,4.0,0.0,0
78362,4463,62,53,2012-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
78367,4468,62,58,2012-08-02,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
78422,4571,63,45,2012-08-02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
78423,4572,63,46,2012-08-02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
78424,4573,63,47,2012-08-02,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
78425,4574,63,48,2012-08-02,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
78426,4575,63,49,2012-08-02,1.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,1.0,0
78427,4576,63,50,2012-08-02,2.0,0.0,4.0,0.0,1.0,4.0,1.0,1.0,4.0,0
78428,4577,63,51,2012-08-02,4.0,4.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,0
78429,4578,63,52,2012-08-02,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,0
78431,4580,63,54,2012-08-02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0
78436,4585,63,59,2012-08-02,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0
78462,4617,63,91,2012-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
78497,4687,64,46,2012-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
78498,4688,64,47,2012-08-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
78501,4691,64,50,2012-08-02,1.0,1.0,2.0,4.0,1.0,4.0,0.0,0.0,1.0,0
78502,4692,64,51,2012-08-02,4.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,3.0,0
78503,4693,64,52,2012-08-02,1.0,4.0,0.0,0.0,4.0,0.0,1.0,3.0,2.0,0
78504,4694,64,53,2012-08-02,0.0,0.0,0.0,2.0,1.0,3.0,3.0,2.0,5.0,0
78505,4695,64,54,2012-08-02,3.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,2.0,0
78506,4696,64,55,2012-08-02,0.0,2.0,0.0,1.0,3.0,0.0,5.0,2.0,0.0,0
78509,4699,64,58,2012-08-02,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0
78537,4732,64,91,2012-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
78579,4802,65,46,2012-08-02,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
78580,4803,65,47,2012-08-02,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
78584,4807,65,51,2012-08-02,1.0,1.0,4.0,1.0,0.0,3.0,2.0,3.0,4.0,0
78585,4808,65,52,2012-08-02,3.0,4.0,1.0,0.0,1.0,2.0,3.0,4.0,2.0,0
78586,4809,65,53,2012-08-02,2.0,1.0,0.0,3.0,3.0,5.0,4.0,2.0,8.0,0
78587,4810,65,54,2012-08-02,5.0,0.0,3.0,0.0,2.0,2.0,2.0,8.0,3.0,1
78588,4811,65,55,2012-08-02,2.0,3.0,0.0,0.0,5.0,0.0,8.0,3.0,1.0,0
78589,4812,65,56,2012-08-02,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0
78591,4814,65,58,2012-08-02,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
78592,4815,65,59,2012-08-02,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
78603,4831,65,75,2012-08-02,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
78605,4833,65,77,2012-08-02,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
78607,4835,65,79,2012-08-02,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
78615,4843,65,87,2012-08-02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
78666,4921,66,49,2012-08-02,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0
78667,4922,66,50,2012-08-02,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0
78668,4923,66,51,2012-08-02,3.0,0.0,1.0,3.0,2.0,4.0,0.0,1.0,6.0,0
78669,4924,66,52,2012-08-02,4.0,1.0,3.0,2.0,3.0,2.0,1.0,6.0,1.0,0
78670,4925,66,53,2012-08-02,2.0,3.0,2.0,5.0,4.0,8.0,6.0,1.0,8.0,0
78671,4926,66,54,2012-08-02,8.0,2.0,5.0,2.0,2.0,3.0,1.0,8.0,7.0,1
78672,4927,66,55,2012-08-02,3.0,5.0,2.0,0.0,8.0,1.0,8.0,7.0,4.0,0
78673,4928,66,56,2012-08-02,1.0,2.0,0.0,0.0,3.0,0.0,7.0,4.0,11.0,0
78674,4929,66,57,2012-08-02,0.0,0.0,0.0,0.0,1.0,0.0,4.0,11.0,4.0,0
78700,4959,66,87,2012-08-02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
78712,4979,66,107,2012-08-02,4.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0
78714,4982,66,110,2012-08-02,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
78747,5038,67,51,2012-08-02,1.0,2.0,3.0,4.0,0.0,6.0,1.0,0.0,0.0,0
78748,5039,67,52,2012-08-02,6.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,6.0,1
78749,5040,67,53,2012-08-02,1.0,4.0,2.0,8.0,6.0,8.0,0.0,6.0,9.0,0
78750,5041,67,54,2012-08-02,8.0,2.0,8.0,3.0,1.0,7.0,6.0,9.0,3.0,1
78751,5042,67,55,2012-08-02,7.0,8.0,3.0,1.0,8.0,4.0,9.0,3.0,4.0,1
78752,5043,67,56,2012-08-02,4.0,3.0,1.0,0.0,7.0,11.0,3.0,4.0,0.0,0
78753,5044,67,57,2012-08-02,11.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,2.0,1
78754,5045,67,58,2012-08-02,4.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0
78755,5046,67,59,2012-08-02,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0
78822,5152,68,50,2012-08-02,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
78823,5153,68,51,2012-08-02,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0
78825,5155,68,53,2012-08-02,6.0,6.0,1.0,8.0,0.0,9.0,1.0,0.0,4.0,1
78826,5156,68,54,2012-08-02,9.0,1.0,8.0,7.0,6.0,3.0,0.0,4.0,1.0,1
78827,5157,68,55,2012-08-02,3.0,8.0,7.0,4.0,9.0,4.0,4.0,1.0,2.0,0
78828,5158,68,56,2012-08-02,4.0,7.0,4.0,11.0,3.0,0.0,1.0,2.0,1.0,0
78829,5159,68,57,2012-08-02,0.0,4.0,11.0,4.0,4.0,2.0,2.0,1.0,0.0,0
78830,5160,68,58,2012-08-02,2.0,11.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0
78843,5175,68,73,2012-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
78898,5269,69,53,2012-08-02,0.0,0.0,6.0,9.0,1.0,4.0,0.0,0.0,2.0,0
78899,5270,69,54,2012-08-02,4.0,6.0,9.0,3.0,0.0,1.0,0.0,2.0,0.0,0
78900,5271,69,55,2012-08-02,1.0,9.0,3.0,4.0,4.0,2.0,2.0,0.0,0.0,0
78902,5273,69,57,2012-08-02,1.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0
78968,5394,70,72,2012-08-02,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
78973,5399,70,77,2012-08-02,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0
78974,5400,70,78,2012-08-02,2.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0
79009,5484,71,60,2012-08-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
79010,5485,71,61,2012-08-02,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0
79011,5486,71,62,2012-08-02,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0
79016,5491,71,67,2012-08-02,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
79072,5584,72,59,2012-08-02,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
79076,5588,72,63,2012-08-02,0.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0
79078,5590,72,65,2012-08-02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
79132,5675,73,50,2012-08-02,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0
79133,5676,73,51,2012-08-02,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0
79134,5677,73,52,2012-08-02,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0
79136,5679,73,54,2012-08-02,2.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0
79141,5684,73,59,2012-08-02,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
79143,5686,73,61,2012-08-02,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
79151,5694,73,69,2012-08-02,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0
79152,5695,73,70,2012-08-02,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
79153,5696,73,71,2012-08-02,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
79154,5697,73,72,2012-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
79158,5701,73,76,2012-08-02,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
79174,5719,73,94,2012-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
79204,5773,74,51,2012-08-02,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
79205,5774,74,52,2012-08-02,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0
79207,5776,74,54,2012-08-02,1.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0
79209,5778,74,56,2012-08-02,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0
79214,5783,74,61,2012-08-02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
79233,5802,74,80,2012-08-02,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0
79240,5809,74,87,2012-08-02,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
79243,5812,74,90,2012-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
79276,5865,75,47,2012-08-02,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
79283,5872,75,54,2012-08-02,1.0,0.0,1.0,0.0,0.0,2.0,8.0,0.0,0.0,0
79303,5892,75,74,2012-08-02,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
79348,5955,76,39,2012-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
79360,5967,76,51,2012-08-02,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
79361,5968,76,52,2012-08-02,1.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0
79362,5969,76,53,2012-08-02,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
79368,5975,76,59,2012-08-02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0
79370,5977,76,61,2012-08-02,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0
79379,5987,76,71,2012-08-02,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
79385,5993,76,77,2012-08-02,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
79423,6048,77,34,2012-08-02,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
79424,6049,77,35,2012-08-02,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0
79441,6066,77,52,2012-08-02,0.0,2.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,0
79448,6073,77,59,2012-08-02,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
79449,6074,77,60,2012-08-02,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0
79451,6076,77,62,2012-08-02,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
79535,6172,78,61,2012-08-02,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
79545,6182,78,71,2012-08-02,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
79663,6340,80,40,2012-08-02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
79672,6349,80,49,2012-08-02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
79855,6609,83,32,2012-08-02,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0
79856,6610,83,33,2012-08-02,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
79861,6615,83,38,2012-08-02,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0
80019,6819,85,60,2012-08-02,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
80147,6989,87,47,2012-08-02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80218,7079,88,47,2012-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0
80223,7084,88,52,2012-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80288,7163,89,48,2012-08-02,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0
80290,7165,89,50,2012-08-02,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80300,7176,89,61,2012-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80301,7177,89,62,2012-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
80434,7339,91,60,2012-08-02,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0
80505,7422,92,61,2012-08-02,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0
80588,7520,93,77,2012-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
80671,7623,95,19,2012-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
80900,7897,98,56,2012-08-02,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
80917,7915,98,74,2012-08-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
80981,7990,99,72,2012-08-02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
80982,7991,99,73,2012-08-02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
81074,8106,101,33,2012-08-02,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0
81114,8151,101,78,2012-08-02,4.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0
81141,8186,102,37,2012-08-02,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
81174,8226,102,77,2012-08-02,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0
81175,8227,102,78,2012-08-02,0.0,0.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,0
81189,8250,103,24,2012-08-02,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
81197,8258,103,32,2012-08-02,2.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0
81238,8303,103,77,2012-08-02,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0
81239,8304,103,78,2012-08-02,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
81255,8331,104,28,2012-08-02,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
81303,8381,104,78,2012-08-02,1.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,0.0,0
81311,8399,105,19,2012-08-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
81318,8406,105,26,2012-08-02,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0
81324,8412,105,32,2012-08-02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
81367,8458,105,78,2012-08-02,4.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0
81374,8479,106,21,2012-08-02,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0
81383,8488,106,30,2012-08-02,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0
81389,8494,106,36,2012-08-02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
81431,8554,107,17,2012-08-02,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
81434,8557,107,20,2012-08-02,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
81442,8565,107,28,2012-08-02,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0
81452,8575,107,38,2012-08-02,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0
81507,8642,108,27,2012-08-02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
81508,8643,108,28,2012-08-02,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0
81509,8644,108,29,2012-08-02,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
81510,8645,108,30,2012-08-02,0.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0
81513,8648,108,33,2012-08-02,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0
81516,8651,108,36,2012-08-02,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
81518,8653,108,38,2012-08-02,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
81522,8657,108,42,2012-08-02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
81531,8666,108,51,2012-08-02,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
81533,8668,108,53,2012-08-02,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0
81566,8712,109,19,2012-08-02,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0
81575,8721,109,28,2012-08-02,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0
81582,8728,109,35,2012-08-02,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
81603,8749,109,56,2012-08-02,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
81608,8754,109,61,2012-08-02,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
81615,8761,109,68,2012-08-02,6.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1
81616,8762,109,69,2012-08-02,2.0,0.0,0.0,1.0,6.0,4.0,0.0,0.0,0.0,0
81617,8763,109,70,2012-08-02,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0
81618,8764,109,71,2012-08-02,0.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0
81619,8765,109,72,2012-08-02,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0
81622,8768,109,75,2012-08-02,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
81641,8799,110,28,2012-08-02,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0
81648,8806,110,35,2012-08-02,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
81650,8808,110,37,2012-08-02,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
81653,8811,110,40,2012-08-02,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
81684,8842,110,71,2012-08-02,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
81709,8881,111,28,2012-08-02,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0
81722,8894,111,41,2012-08-02,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0
81770,8956,112,20,2012-08-02,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0
81782,8968,112,32,2012-08-02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
81784,8970,112,34,2012-08-02,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
81787,8973,112,37,2012-08-02,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
81788,8974,112,38,2012-08-02,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
81792,8978,112,42,2012-08-02,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
81801,8987,112,51,2012-08-02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0
81857,9061,113,41,2012-08-02,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
81867,9071,113,51,2012-08-02,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
81889,9093,113,73,2012-08-02,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
81963,9211,115,26,2012-08-02,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
81964,9212,115,27,2012-08-02,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
81986,9236,115,51,2012-08-02,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0
81993,9243,115,58,2012-08-02,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0
82001,9257,115,73,2012-08-02,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
82003,9259,115,75,2012-08-02,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
82039,9317,116,49,2012-08-02,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
82045,9323,116,55,2012-08-02,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0
82048,9326,116,58,2012-08-02,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0
82070,9378,117,29,2012-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
82073,9381,117,32,2012-08-02,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
82092,9402,117,53,2012-08-02,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
82094,9404,117,55,2012-08-02,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0
82098,9408,117,59,2012-08-02,1.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0
82108,9420,117,75,2012-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
82127,9461,118,34,2012-08-02,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
82147,9485,118,58,2012-08-02,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
82164,9502,118,75,2012-08-02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
82243,9623,120,30,2012-08-02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
82271,9652,120,59,2012-08-02,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
82272,9653,120,60,2012-08-02,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0
82349,9747,121,71,2012-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
82414,9834,122,74,2012-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
82463,9906,123,60,2012-08-02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
82476,9920,123,74,2012-08-02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
82501,9967,124,35,2012-08-02,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0
82517,9983,124,51,2012-08-02,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
82540,10006,124,74,2012-08-02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
82571,10054,125,37,2012-08-02,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,0
82572,10055,125,38,2012-08-02,1.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,0.0,0
82585,10068,125,51,2012-08-02,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,0
82586,10069,125,52,2012-08-02,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,2.0,0
82629,10137,126,35,2012-08-02,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
82631,10139,126,37,2012-08-02,3.0,0.0,1.0,1.0,0.0,5.0,0.0,8.0,2.0,0
82632,10140,126,38,2012-08-02,5.0,1.0,1.0,0.0,3.0,0.0,8.0,2.0,0.0,1
82635,10143,126,41,2012-08-02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
82644,10152,126,50,2012-08-02,0.0,0.0,1.0,0.0,4.0,1.0,0.0,2.0,0.0,0
82646,10154,126,52,2012-08-02,6.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1
82647,10155,126,53,2012-08-02,2.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0
82648,10156,126,54,2012-08-02,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0
82649,10157,126,55,2012-08-02,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
82687,10219,127,33,2012-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
82691,10223,127,37,2012-08-02,8.0,0.0,3.0,5.0,0.0,2.0,1.0,0.0,0.0,1
